cell id,cell type,column id
720575940633464033,T5d,301
720575940633464109,R7,603
720575940633465369,L5,382
720575940633468385,Mi1,637
720575940633470116,L3,537
720575940633473761,Tm2,651
720575940633476141,Mi1,638
720575940633476889,T1,556
720575940633478829,R7,124
720575940633482777,T5a,119
720575940633483746,T5c,672
720575940633483998,T3,546
720575940633486765,T5b,223
720575940633486955,L5,261
720575940633490830,Tm20,186
720575940633491342,Tm20,625
720575940633496033,Tm4,349
720575940633496268,Tm4,180
720575940633496545,T4a,35
720575940633497570,T4a,240
720575940633497631,R8,50
720575940633497826,T4b,245
720575940633499929,T5b,36
720575940633501326,T2a,753
720575940633501644,L5,200
720575940633506079,C3,442
720575940633507359,R8,185
720575940633515603,L4,450
720575940633516825,Tm1,265
720575940633518381,L1,41
720575940633520526,Tm4,784
720575940633520927,T4a,773
720575940633523916,R8,148
720575940633525134,T2a,70
720575940633525985,Tm3,754
720575940633527460,T1,468
720575940633529555,T4b,526
720575940633532898,T2a,310
720575940633533132,L5,651
720575940633537069,T1,293
720575940633537188,Mi4,778
720575940633537505,L4,597
720575940633538771,Tm9,276
720575940633541165,R8,683
720575940633542431,Mi4,389
720575940633542995,C3,180
720575940633545517,Tm1,99
720575940633546015,Tm3,136
720575940633546700,C3,637
720575940633548499,T5b,761
720575940633548510,T5b,37
720575940633550562,T3,607
720575940633553886,T5c,751
720575940633557355,Mi4,156
720575940633558047,T5c,312
720575940633558158,Tm3,692
720575940633560462,Tm3,222
720575940633562078,T5d,37
720575940633563278,T2,303
720575940633568924,L1,101
720575940633570702,Tm4,720
720575940633573089,Tm21,55
720575940633575134,T5a,599
720575940633579745,C2,431
720575940633581516,L2,294
720575940633583129,L5,557
720575940633583187,T4c,713
720575940633584076,Mi9,37
720575940633588761,T5d,240
720575940633588900,R8,45
720575940633590117,T4d,not assigned
720575940633591397,T4b,331
720575940633593057,Tm20,638
720575940633593764,L3,not assigned
720575940633595475,R7,not assigned
720575940633597285,T4c,212
720575940633597860,C2,258
720575940633598689,Tm20,32
720575940633603680,L3,674
720575940633605345,T4a,148
720575940633606052,L2,765
720575940633608674,T2,124
720575940633611883,Mi1,639
720575940633611980,L2,698
720575940633612205,Tm20,387
720575940633614675,R8,507
720575940633614748,Tm2,321
720575940633615405,R7,not assigned
720575940633615807,T5a,790
720575940633618272,T4a,747
720575940633623853,Tm20,102
720575940633626285,R8,232
720575940633631661,R8,7
720575940633632339,Tm1,372
720575940633637805,T5c,202
720575940633638625,Tm21,556
720575940633639776,Tm4,530
720575940633641186,T5c,220
720575940633641442,T4c,483
720575940633641919,T4b,54
720575940633643033,T2,683
720575940633643490,T4d,162
720575940633644174,T4d,782
720575940633646637,L3,298
720575940633647789,L1,796
720575940633648153,T4b,439
720575940633648526,T5b,787
720575940633648782,T5a,660
720575940633651737,T5c,256
720575940633652705,T2,596
720575940633655194,T5d,262
720575940633655694,T5a,796
720575940633656345,T5a,267
720575940633656365,L3,466
720575940633656801,Tm1,142
720575940633658849,Tm1,323
720575940633660333,Tm3,769
720575940633661153,T2,344
720575940633662628,C3,556
720575940633663917,L1,333
720575940633664025,T2,5
720575940633664281,T4b,560
720575940633664932,R7,not assigned
720575940633665049,T4d,712
720575940633667923,T2a,100
720575940633670882,T5c,293
720575940633671469,Tm1,9
720575940633672078,T4a,not assigned
720575940633672162,T5c,313
720575940633678478,T4c,729
720575940633678734,T4c,65
720575940633679955,L2,91
720575940633682574,Tm9,645
720575940633683086,T4d,295
720575940633683610,Tm2,638
720575940633683757,T5b,582
720575940633684446,T5c,234
720575940633685146,T5a,415
720575940633685982,T5c,224
720575940633687460,T1,331
720575940633687972,T4a,254
720575940633695201,T4c,542
720575940633695736,Mi4,275
720575940633696096,Tm4,319
720575940633696666,T4d,232
720575940633696851,Mi4,493
720575940633697983,T5b,10
720575940633700179,C2,55
720575940633703393,Tm2,730
720575940633704217,T5d,383
720575940633704287,Mi9,478
720575940633706660,Mi9,266
720575940633711073,T2,334
720575940633711540,Mi1,641
720575940633715667,T3,285
720575940633717855,T5a,672
720575940633719716,Tm20,144
720575940633721058,T3,255
720575940633724767,T4b,680
720575940633724863,Mi9,78
720575940633726364,Tm9,110
720575940633726862,Mi9,442
720575940633727059,Tm20,109
720575940633731832,Mi1,642
720575940633734366,T1,308
720575940633740569,T3,223
720575940633746713,T5c,94
720575940633748706,T5b,238
720575940633761188,Tm4,566
720575940633762003,R7,348
720575940633764959,T5b,253
720575940633767836,L4,459
720575940633770029,L4,92
720575940633770091,T4a,91
720575940633771684,L1,557
720575940633773919,T5b,55
720575940633775842,T2,51
720575940633777247,T5d,534
720575940633783950,T2a,not assigned
720575940633784986,T5d,396
720575940633786975,T4a,580
720575940633787327,T5d,179
720575940633787873,T3,222
720575940633790745,T4c,39
720575940633791513,T5c,601
720575940633792737,C3,260
720575940633793249,T2a,378
720575940633800930,L1,764
720575940633801573,T5a,137
720575940633802638,T3,242
720575940633803877,T5d,205
720575940633804389,T5d,312
720575940633805267,T4d,not assigned
720575940633806163,T1,604
720575940633808270,Tm3,232
720575940633809306,Tm4,760
720575940633810062,Tm21,232
720575940633810367,Tm9,539
720575940633816601,Tm1,422
720575940633817569,L2,5
720575940633824225,Tm4,109
720575940633825505,Tm9,454
720575940633827996,Mi1,643
720575940633829145,C3,684
720575940633829331,L4,750
720575940633829933,L2,404
720575940633830113,Mi4,519
720575940633830445,C3,331
720575940633830701,R8,717
720575940633832403,Tm21,689
720575940633839021,R7,587
720575940633839796,Mi1,644
720575940633840685,R8,253
720575940633844962,L5,283
720575940633845037,C3,761
720575940633846061,T1,348
720575940633848802,Tm1,750
720575940633849901,R7,692
720575940633849998,Tm4,468
720575940633852046,T2a,509
720575940633855513,C3,292
720575940633857934,T2a,763
720575940633858446,T2a,299
720575940633858958,T2a,287
720575940633859482,T5c,758
720575940633860397,C2,1
720575940633860703,T4b,506
720575940633864417,Mi4,602
720575940633869794,Mi9,33
720575940633870125,L1,352
720575940633872865,Mi1,645
720575940633874899,Tm1,401
720575940633875117,Tm1,621
720575940633875808,T4d,124
720575940633877087,T4a,4
720575940633877293,L3,719
720575940633877985,Tm2,500
720575940633878623,Tm20,111
720575940633879853,T4a,563
720575940633880415,Tm9,526
720575940633880621,T1,428
720575940633884205,Mi9,643
720575940633887533,T1,255
720575940633887955,T2a,415
720575940633888910,Tm20,299
720575940633892179,L3,759
720575940633892435,C3,337
720575940633894507,T5c,710
720575940633894937,Tm2,632
720575940633895137,T2,185
720575940633895566,T2a,not assigned
720575940633903661,Mi9,53
720575940633905038,Tm20,434
720575940633907854,T2,200
720575940633908110,T3,122
720575940633908194,Tm9,643
720575940633909677,C3,634
720575940633909902,Tm3,not assigned
720575940633912718,Tm3,541
720575940633913230,Tm3,287
720575940633914263,Tm3,116
720575940633914579,L1,417
720575940633916814,Tm20,232
720575940633917582,Tm21,763
720575940633925739,T4b,157
720575940633926573,L3,192
720575940633928078,T3,210
720575940633928787,T1,179
720575940633929628,Mi4,609
720575940633935661,T1,745
720575940633938574,T3,239
720575940633938643,R8,484
720575940633938713,L4,669
720575940633940366,Tm4,654
720575940633943708,T4c,249
720575940633946137,Tm2,743
720575940633946731,T4b,747
720575940633952869,T5a,17
720575940633953965,Mi1,5
720575940633962853,T5b,740
720575940633963181,T4a,714
720575940633963949,T4a,110
720575940633964770,L4,not assigned
720575940633965026,L4,132
720575940633966192,Tm3,48
720575940633969520,T3,558
720575940633971169,Tm3,not assigned
720575940633973529,T4d,244
720575940633974172,C3,700
720575940633974355,T3,683
720575940633978007,Mi4,177
720575940633978649,T4c,333
720575940633981921,T4a,380
720575940633982862,T2,115
720575940633988179,R7,not assigned
720575940633989995,L3,245
720575940633996973,L2,258
720575940634003885,C3,243
720575940634004124,T5c,553
720575940634012243,R7,not assigned
720575940634013779,Mi9,229
720575940634015630,Tm20,523
720575940634024303,Mi1,647
720575940634024403,L2,714
720575940634024599,T2a,305
720575940634026451,Tm2,660
720575940634027932,T4b,46
720575940634032796,L5,632
720575940634033308,T5a,603
720575940634034457,T5b,180
720575940634046419,R8,369
720575940634054425,C2,280
720575940634061419,T5a,480
720575940634061664,Tm4,489
720575940634065433,T5d,57
720575940634067612,T4c,396
720575940634071659,Tm9,710
720575940634074208,Tm1,313
720575940634086295,T4b,1
720575940634089116,T4c,560
720575940634090080,T5d,317
720575940634090195,R7,100
720575940634090209,Mi4,783
720575940634090210,Tm1,225
720575940634093675,T4d,612
720575940634096496,T3,286
720575940634102241,L3,236
720575940634103777,T5a,156
720575940634104019,L1,309
720575940634111167,T4b,223
720575940634115952,T5a,580
720575940634118300,T2,370
720575940634123219,T5c,322
720575940634123418,Tm3,250
720575940634124057,T4a,439
720575940634127770,Tm1,250
720575940634132380,L3,446
720575940634132634,R7,503
720575940634158050,C2,20
720575940634158361,Tm21,31
720575940634161634,L3,576
720575940634164702,T5b,510
720575940634167833,L2,709
720575940634171673,Tm21,260
720575940634173153,R7,252
720575940634176537,L3,37
720575940634176666,T2a,not assigned
720575940634176668,L1,405
720575940634177250,Tm20,764
720575940634178751,L3,749
720575940634178771,Tm20,595
720575940634180377,T2,719
720575940634181075,C2,590
720575940634181587,Tm1,679
720575940634182355,T4d,138
720575940634182937,T4c,403
720575940634184800,T5c,279
720575940634185568,T5c,309
720575940634189790,T5c,176
720575940634193008,T4c,399
720575940634193815,L1,40
720575940634195819,T4d,508
720575940634195934,T5c,42
720575940634196592,Tm2,48
720575940634199321,T2a,57
720575940634199777,Tm2,344
720575940634199778,L1,468
720575940634200160,T4c,not assigned
720575940634202480,T5b,134
720575940634202780,Tm9,5
720575940634203603,L1,541
720575940634206576,T5b,671
720575940634206690,R7,549
720575940634207644,T4b,551
720575940634210003,C2,722
720575940634210273,R7,not assigned
720575940634215393,Mi1,650
720575940634215578,Tm2,510
720575940634215836,T5b,580
720575940634217114,L2,136
720575940634219616,T5d,124
720575940634221025,Mi9,538
720575940634222049,R8,440
720575940634222361,Tm1,472
720575940634222873,L3,723
720575940634225363,Tm3,291
720575940634231706,T3,not assigned
720575940634232290,R8,758
720575940634233712,Tm1,4
720575940634233881,Mi4,434
720575940634235036,Tm1,83
720575940634237791,T4d,463
720575940634238690,L2,150
720575940634242782,T5d,696
720575940634243609,Mi9,214
720575940634246881,T4b,237
720575940634248639,Tm1,177
720575940634250336,C3,526
720575940634252700,L1,157
720575940634254748,T4a,43
720575940634256279,T4a,475
720575940634256354,L4,610
720575940634256540,T5c,280
720575940634258913,L4,152
720575940634262684,Tm4,247
720575940634263196,Tm3,530
720575940634267548,L3,428
720575940634270931,L3,156
720575940634276833,L4,99
720575940634279160,T4d,657
720575940634283545,L2,67
720575940634284954,T4c,54
720575940634286999,Tm1,235
720575940634288339,C3,294
720575940634290031,Tm2,352
720575940634296089,Tm1,769
720575940634301154,R8,405
720575940634302419,T4a,594
720575940634302560,T4c,678
720575940634306274,R7,499
720575940634308322,Tm3,585
720575940634309401,L4,585
720575940634311580,Tm3,94
720575940634313884,L4,309
720575940634316439,T5c,198
720575940634319827,R8,730
720575940634322583,L2,132
720575940634324961,L1,657
720575940634328290,R7,259
720575940634329811,Tm1,568
720575940634330991,L4,613
720575940634331128,Mi9,79
720575940634331503,L4,175
720575940634331759,L4,248
720575940634332371,Tm21,not assigned
720575940634332697,L1,547
720575940634332953,Mi9,534
720575940634333852,T4c,752
720575940634344217,T3,611
720575940634345626,T5a,590
720575940634346135,T4c,157
720575940634346391,T4a,311
720575940634346592,T5b,619
720575940634355682,R7,115
720575940634355993,T4a,465
720575940634356124,T2a,553
720575940634356193,Tm3,209
720575940634356660,Mi4,114
720575940634357343,T4d,660
720575940634358196,T4d,523
720575940634360546,Mi1,379
720575940634370530,R7,not assigned
720575940634377698,R7,349
720575940634378265,Tm4,407
720575940634382328,T5d,260
720575940634385945,T4c,159
720575940634388064,T4d,181
720575940634391265,L4,349
720575940634395618,L1,791
720575940634400959,T5b,511
720575940634402143,Tm4,353
720575940634404322,T5a,295
720575940634414783,T5c,663
720575940634414999,T5c,403
720575940634421099,T5b,167
720575940634424056,Tm9,520
720575940634426393,Tm1,724
720575940634426905,Tm1,356
720575940634428255,T4b,294
720575940634429119,T5a,673
720575940634430048,T4b,287
720575940634430456,Tm9,721
720575940634431970,R8,493
720575940634433180,L2,406
720575940634435775,L2,620
720575940634437089,T5c,404
720575940634440343,C3,463
720575940634440858,Mi1,652
720575940634444439,L3,384
720575940634446818,T1,344
720575940634448866,Tm1,480
720575940634449890,C3,654
720575940634452080,T5c,735
720575940634452631,T2a,53
720575940634453655,T2a,523
720575940634455266,Tm21,345
720575940634456034,T1,270
720575940634458010,T1,267
720575940634459361,R7,642
720575940634467064,T5b,547
720575940634470114,T2a,215
720575940634472670,T2,12
720575940634473628,Mi4,674
720575940634480023,T4d,669
720575940634482272,T5a,461
720575940634487778,Tm3,not assigned
720575940634490594,L1,335
720575940634499832,T4a,372
720575940634509794,R7,165
720575940634510176,T2a,332
720575940634510817,Tm21,630
720575940634517017,T3,246
720575940634519392,C3,710
720575940634520683,T4a,295
720575940634524441,Mi4,1
720575940634532247,Tm9,417
720575940634533751,Tm3,412
720575940634536858,C3,538
720575940634537441,T1,708
720575940634538135,T4d,137
720575940634538175,L5,501
720575940634542191,T4d,366
720575940634551452,L4,139
720575940634569442,Mi1,575
720575940634573408,T4d,179
720575940634576480,T2,9
720575940634578201,Mi9,364
720575940634579135,Tm1,618
720575940634580331,T4a,286
720575940634583959,L1,731
720575940634585975,Tm2,343
720575940634588607,Tm2,426
720575940634589922,Mi1,410
720575940634591851,T4b,600
720575940634593436,Tm9,332
720575940634599137,L5,221
720575940634600287,T5b,572
720575940634603711,T5d,7
720575940634604442,T2a,446
720575940634607968,Mi9,280
720575940634612576,T1,410
720575940634615959,Tm9,506
720575940634620863,Tm1,698
720575940634622059,T5a,32
720575940634622359,T4a,408
720575940634622560,Tm4,201
720575940634626018,Mi4,431
720575940634627042,L3,744
720575940634629857,Mi4,731
720575940634635455,T2a,not assigned
720575940634636514,T3,501
720575940634636895,Mi9,483
720575940634637247,Mi4,721
720575940634644961,Mi4,459
720575940634653079,T2,572
720575940634654945,Tm9,795
720575940634661274,Mi9,610
720575940634661601,Tm21,520
720575940634664895,T5c,654
720575940634666847,Tm9,252
720575940634667199,C2,436
720575940634676122,T5d,212
720575940634678112,Tm20,365
720575940634678635,T2,266
720575940634679191,Tm9,515
720575940634681242,T2,178
720575940634682487,Mi1,653
720575940634685375,Mi4,62
720575940634685847,C2,417
720575940634686304,Tm4,772
720575940634687388,C2,586
720575940634689175,C3,609
720575940634689561,Mi1,465
720575940634690411,T5a,435
720575940634693089,L2,93
720575940634694496,L2,291
720575940634695520,L3,17
720575940634696161,T4a,411
720575940634698009,R8,not assigned
720575940634700439,T2,563
720575940634701281,L4,182
720575940634707481,Tm2,230
720575940634707937,C2,583
720575940634716058,T5d,361
720575940634716570,T4d,361
720575940634719087,Mi4,794
720575940634720248,T2a,219
720575940634722239,T5b,634
720575940634722400,Tm1,543
720575940634723007,T3,241
720575940634723735,Tm9,23
720575940634724453,Mi1,654
720575940634726079,Tm4,677
720575940634726648,Mi4,754
720575940634727834,T5d,345
720575940634728043,Mi1,655
720575940634729870,L4,337
720575940634730521,L3,100
720575940634731631,L4,320
720575940634733151,L5,194
720575940634733722,T5a,174
720575940634736535,T5a,229
720575940634740335,Tm1,153
720575940634743403,T5d,88
720575940634743544,T3,616
720575940634753983,T4b,81
720575940634755482,T2a,not assigned
720575940634759066,T5a,242
720575940634766699,Mi1,656
720575940634767711,T4c,336
720575940634769562,Mi1,657
720575940634781082,T5d,437
720575940634781536,Mi9,104
720575940634782174,T2,131
720575940634783898,Tm9,684
720575940634784410,T5a,684
720575940634785119,T2a,735
720575940634787097,R8,373
720575940634788703,T4d,234
720575940634792858,T3,1
720575940634794138,Tm20,123
720575940634794391,C2,96
720575940634796954,L2,380
720575940634797212,L2,210
720575940634797724,L1,466
720575940634800888,L3,747
720575940634801844,R7,498
720575940634805344,Tm3,622
720575940634806297,T1,352
720575940634809696,Tm20,680
720575940634815639,Tm2,179
720575940634817178,Tm3,202
720575940634823822,Mi1,658
720575940634824303,Tm4,345
720575940634825567,T4d,101
720575940634827671,L1,149
720575940634828569,Mi9,35
720575940634829463,Tm9,88
720575940634830699,T4c,230
720575940634832028,Mi9,589
720575940634834330,T5b,166
720575940634835551,T5a,539
720575940634835610,T5a,586
720575940634836216,T5c,not assigned
720575940634840683,T4a,147
720575940634840767,C3,214
720575940634841369,R8,740
720575940634843031,C2,197
720575940634844351,Tm4,617
720575940634846815,T5a,482
720575940634848151,Tm20,456
720575940634849888,T2,631
720575940634850495,L1,513
720575940634855449,R8,165
720575940634856555,T2a,732
720575940634862490,T4d,622
720575940634866799,T5b,773
720575940634867342,Tm1,748
720575940634868366,Tm2,220
720575940634873054,T3,386
720575940634874815,T5d,137
720575940634874975,T4c,360
720575940634877039,T2a,151
720575940634877547,T5c,368
720575940634878350,Mi9,203
720575940634879130,T2,206
720575940634880663,L2,256
720575940634888343,Tm4,748
720575940634888599,Tm1,710
720575940634888855,C3,21
720575940634890095,T5b,662
720575940634893534,T4b,702
720575940634893975,Mi4,36
720575940634895002,T5b,not assigned
720575940634896480,T2a,336
720575940634897503,T3,358
720575940634899356,T2,294
720575940634900631,L2,427
720575940634901017,R8,275
720575940634902111,Tm1,350
720575940634904474,Tm2,173
720575940634907161,Mi1,551
720575940634910489,L5,273
720575940634914411,T4c,309
720575940634918591,T3,466
720575940634921626,C2,184
720575940634922647,T4b,316
720575940634922906,T4b,594
720575940634924444,L1,564
720575940634929003,Tm3,434
720575940634935403,T4b,170
720575940634935470,T1,691
720575940634942143,T5b,27
720575940634942615,Tm1,277
720575940634944959,Tm3,not assigned
720575940634947167,T4d,61
720575940634948856,T2a,734
720575940634949567,L2,604
720575940634949995,T5c,574
720575940634950239,T2,654
720575940634954009,T5a,502
720575940634957931,T4d,732
720575940634960319,Tm3,not assigned
720575940634966463,C2,204
720575940634970743,T5b,230
720575940634973591,L4,79
720575940634974103,T5d,753
720575940634974615,T3,771
720575940634978222,Mi1,659
720575940634984032,C2,626
720575940634985567,C2,369
720575940634990746,Tm20,509
720575940634993177,C2,787
720575940634994527,Mi9,783
720575940634997695,Tm20,231
720575940634997911,Mi4,681
720575940634999231,T4b,406
720575940635000767,Tm9,146
720575940635001566,Mi9,386
720575940635002137,L2,422
720575940635003799,T5a,259
720575940635011996,L1,698
720575940635016288,T1,353
720575940635018335,T3,696
720575940635021081,C2,385
720575940635021247,T4c,113
720575940635021759,T5b,480
720575940635025599,Tm4,667
720575940635028761,R8,367
720575940635029399,L4,122
720575940635029785,Mi9,755
720575940635030426,T2,110
720575940635031447,T4a,26
720575940635034719,Tm9,68
720575940635037358,L2,657
720575940635040887,Mi4,368
720575940635043738,T3,719
720575940635046574,L3,709
720575940635048811,L4,298
720575940635051188,Tm21,265
720575940635051199,Tm21,278
720575940635061695,Tm9,159
720575940635065369,C2,437
720575940635065963,L4,83
720575940635066475,Tm4,83
720575940635066798,Tm1,188
720575940635068441,Tm9,83
720575940635070911,Tm20,648
720575940635073131,L4,482
720575940635075038,T4c,720
720575940635075740,R7,181
720575940635079263,Tm21,242
720575940635079324,R7,617
720575940635080985,R7,313
720575940635082091,Mi9,66
720575940635086617,T3,460
720575940635089515,Tm9,not assigned
720575940635090201,Tm20,57
720575940635091993,L2,757
720575940635093099,C3,19
720575940635093785,T5c,31
720575940635098266,Tm9,652
720575940635098743,T3,97
720575940635099487,Tm9,128
720575940635100572,T4a,765
720575940635105375,T3,594
720575940635109983,T5b,231
720575940635112729,Mi9,21
720575940635113919,T4a,379
720575940635114687,Mi9,717
720575940635115103,Tm1,98
720575940635116313,L3,327
720575940635120223,T2a,202
720575940635121818,T5a,497
720575940635129963,T3,462
720575940635134576,T2a,326
720575940635138723,L3,558
720575940635139423,Tm21,451
720575940635140709,Mi4,131
720575940635141530,Mi4,70
720575940635141795,L4,652
720575940635142495,C2,763
720575940635142751,C2,71
720575940635143007,T2,212
720575940635143263,T2a,245
720575940635144372,Tm3,157
720575940635144867,L5,247
720575940635145241,Tm9,747
720575940635146431,Mi4,253
720575940635146659,L5,258
720575940635148468,Mi4,357
720575940635149151,T4a,735
720575940635149466,Mi1,660
720575940635150443,T3,88
720575940635151641,Tm3,254
720575940635155391,T2,394
720575940635156387,L4,183
720575940635162475,T2a,259
720575940635163499,T5c,not assigned
720575940635164011,T5d,655
720575940635164852,C3,731
720575940635170211,L4,651
720575940635170495,Tm2,605
720575940635171263,Mi9,91
720575940635171695,T5b,123
720575940635171747,L5,614
720575940635171947,Tm4,725
720575940635172003,L4,659
720575940635173027,L5,45
720575940635174307,L5,485
720575940635174648,Tm1,93
720575940635177891,L5,61
720575940635178091,T5c,369
720575940635180395,L5,729
720575940635180695,T4d,767
720575940635181978,Tm20,577
720575940635183002,T2a,149
720575940635183028,T5d,76
720575940635184547,L4,317
720575940635185315,L5,430
720575940635186839,T4d,541
720575940635187557,T5b,568
720575940635189360,Tm2,314
720575940635190623,Mi4,128
720575940635192159,T5b,657
720575940635192474,T4b,471
720575940635193195,T4d,603
720575940635194464,T2,139
720575940635194778,Tm4,738
720575940635195290,Tm2,58
720575940635195804,L3,684
720575940635196528,T5c,56
720575940635197547,T2a,481
720575940635202711,Mi9,491
720575940635203747,L5,741
720575940635204088,Tm2,195
720575940635204250,Tm3,97
720575940635204759,Tm20,591
720575940635204975,T3,191
720575940635205783,L1,689
720575940635206392,T2,695
720575940635207092,T2a,364
720575940635207781,T2a,289
720575940635211365,Tm21,417
720575940635212280,Tm3,515
720575940635212963,L5,164
720575940635213157,T4a,22
720575940635214181,T4d,not assigned
720575940635218327,T5a,596
720575940635219903,T4c,645
720575940635220131,L5,24
720575940635220148,T4b,499
720575940635223397,T4b,13
720575940635224995,L4,527
720575940635225495,Mi1,661
720575940635225791,Tm3,525
720575940635227034,C2,547
720575940635228579,L4,108
720575940635229859,L4,24
720575940635230627,L4,647
720575940635231383,T1,482
720575940635232163,L4,439
720575940635232180,T4a,420
720575940635232931,L4,614
720575940635233972,Tm3,766
720575940635234189,T4b,723
720575940635234484,T5a,504
720575940635237044,T5b,654
720575940635237271,Tm20,657
720575940635238307,L4,543
720575940635239075,L5,6
720575940635239587,L5,71
720575940635240333,T4b,24
720575940635241908,Tm9,688
720575940635244133,T5c,738
720575940635244700,R8,35
720575940635245212,L2,179
720575940635245492,T4a,431
720575940635245759,T3,141
720575940635247267,L3,74
720575940635249052,C3,725
720575940635249775,L1,338
720575940635252109,T4d,24
720575940635252831,T3,245
720575940635252877,T4d,98
720575940635254367,L3,497
720575940635254520,T5d,150
720575940635260511,L3,686
720575940635262900,C2,516
720575940635263156,T2a,387
720575940635264924,C2,679
720575940635265436,C3,35
720575940635265699,L2,640
720575940635266411,Tm9,270
720575940635266740,T2,122
720575940635267735,C2,595
720575940635270495,Tm4,317
720575940635270751,L3,209
720575940635271013,T2,544
720575940635276127,Tm2,171
720575940635276698,T2a,114
720575940635278431,T2,144
720575940635281247,Tm3,537
720575940635282332,T4a,529
720575940635282528,R7,not assigned
720575940635282868,T5a,200
720575940635283903,L3,248
720575940635286196,T5b,106
720575940635287450,L4,94
720575940635287476,T5b,75
720575940635294560,T2a,570
720575940635295083,L3,669
720575940635295840,R8,656
720575940635296760,T3,not assigned
720575940635298040,T2a,not assigned
720575940635300448,R7,not assigned
720575940635302300,T1,319
720575940635302580,T5a,50
720575940635302836,Mi4,632
720575940635303319,L2,694
720575940635303580,T1,641
720575940635308280,T2,127
720575940635308444,C3,269
720575940635308479,Tm20,324
720575940635309675,Mi4,548
720575940635312831,T1,166
720575940635313562,T4c,438
720575940635314795,L3,371
720575940635320986,T1,579
720575940635323031,R7,not assigned
720575940635324572,R8,512
720575940635325792,T1,256
720575940635329016,Mi9,700
720575940635330411,Mi4,472
720575940635330484,T4c,477
720575940635330661,C3,784
720575940635339694,T1,412
720575940635344052,T5d,579
720575940635344279,Tm4,525
720575940635350520,T4c,741
720575940635351964,Tm21,633
720575940635357024,R7,277
720575940635361375,L2,325
720575940635365216,L4,66
720575940635371405,T4c,98
720575940635371662,Tm20,748
720575940635373560,T5a,753
720575940635373919,T4d,690
720575940635374231,R7,276
720575940635380079,Tm20,731
720575940635384159,L5,63
720575940635388046,T3,368
720575940635388607,Tm9,778
720575940635391480,Tm9,462
720575940635396238,L5,519
720575940635398551,T2a,442
720575940635403662,T2,186
720575940635408279,C2,666
720575940635410356,T2,581
720575940635411374,Mi9,752
720575940635414708,T5d,484
720575940635419060,Tm4,270
720575940635423386,Mi9,474
720575940635424959,T1,282
720575940635430904,T4b,418
720575940635442071,C2,104
720575940635444398,T2a,213
720575940635446264,T4c,302
720575940635448312,T4b,378
720575940635452596,T2a,551
720575940635454827,T4c,282
720575940635458040,T2a,240
720575940635458228,Tm1,423
720575940635463007,Tm21,605
720575940635465407,T5a,705
720575940635466091,Tm21,290
720575940635467887,T1,17
720575940635468735,Mi4,569
720575940635470443,L4,711
720575940635471540,C2,732
720575940635473503,C3,68
720575940635484852,C3,367
720575940635491982,T4b,569
720575940635493999,L1,282
720575940635494810,R7,701
720575940635496366,Tm21,588
720575940635503540,Tm9,635
720575940635503758,T4b,149
720575940635506528,Mi1,721
720575940635516590,T1,587
720575940635518093,T4a,423
720575940635520608,Tm20,734
720575940635525215,Tm9,623
720575940635528184,Tm20,259
720575940635528440,T5a,693
720575940635529140,Tm4,676
720575940635530687,L2,234
720575940635530848,R8,20
720575940635531671,L1,not assigned
720575940635531956,T2a,101
720575940635535002,R8,711
720575940635537037,T4d,85
720575940635540887,Mi1,118
720575940635542452,T4a,not assigned
720575940635542895,Mi1,665
720575940635543391,L4,769
720575940635543648,Tm4,272
720575940635543726,L5,374
720575940635544973,T4b,318
720575940635553375,Tm2,205
720575940635554296,Tm20,500
720575940635557271,Tm1,80
720575940635558904,C3,222
720575940635560895,T4d,86
720575940635561663,T5a,508
720575940635562347,T4d,3
720575940635562906,T3,648
720575940635565152,L2,594
720575940635565920,L2,419
720575940635567039,R8,725
720575940635567979,L3,97
720575940635568026,R7,315
720575940635576160,L2,681
720575940635579255,Tm1,71
720575940635579839,T2,747
720575940635582132,L4,21
720575940635582399,Tm20,207
720575940635582827,T1,370
720575940635583584,Mi4,313
720575940635584504,C2,317
720575940635587832,C2,172
720575940635588788,C2,230
720575940635589044,T4b,761
720575940635589530,R8,534
720575940635590324,C3,368
720575940635590767,C2,673
720575940635595444,Tm3,371
720575940635598443,Tm20,141
720575940635599211,L4,334
720575940635599511,L5,294
720575940635600247,T3,550
720575940635602783,T2a,292
720575940635604671,L5,169
720575940635604984,T3,577
720575940635605183,R8,547
720575940635607220,L1,78
720575940635609012,Tm21,716
720575940635609751,R7,734
720575940635617391,Mi4,650
720575940635619263,Tm3,638
720575940635620203,Tm4,not assigned
720575940635621783,L4,517
720575940635624343,C2,220
720575940635628951,Mi4,531
720575940635630989,T4b,524
720575940635631767,R7,473
720575940635633588,T4c,345
720575940635635607,R8,not assigned
720575940635635823,Tm2,757
720575940635635892,C3,390
720575940635637428,T4a,683
720575940635637951,L1,761
720575940635638008,Tm21,513
720575940635639743,L1,183
720575940635639999,L1,507
720575940635645279,L1,608
720575940635648367,Tm1,74
720575940635649016,Tm1,344
720575940635651263,R8,749
720575940635653812,L3,564
720575940635654039,R7,629
720575940635655672,Tm21,238
720575940635660399,T2a,272
720575940635661466,Mi4,183
720575940635663467,Mi4,72
720575940635666031,T5d,480
720575940635666356,Tm20,205
720575940635671220,T2a,334
720575940635672500,Tm9,717
720575940635673951,Mi4,639
720575940635674872,L3,506
720575940635675031,R7,not assigned
720575940635675767,T5c,433
720575940635682159,T4a,247
